"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_end" "stop_end" "cadd"
"842" "ENST00000247881.4" "7" 141776689 141776796 "+" 842 "uORF" 141776691 141776798 0.828671
"843" "ENST00000247881.4" "7" 141776743 141776796 "+" 843 "uORF" 141776745 141776798 -0.0994435555555553
"844" "ENST00000247881.4" "7" 141776789 141776815 "+" 844 "uORF" 141776791 141776817 0.118347333333333
"845" "ENST00000247881.4" "7" 141776859 141776957 "+" 845 "uORF" 141776861 141776959 -0.0144045555555556
"846" "ENST00000247881.4" "7" 141777017 141777085 "+" 846 "uORF" 141777019 141777087 -0.143624444444444
"847" "ENST00000247881.4" "7" 141777054 141777104 "+" 847 "uORF" 141777056 141777106 0.332804222222222
"848" "ENST00000247881.4" "7" 141777085 141777108 "+" 848 "uORF" 141777087 141777110 0.0703592222222223
"849" "ENST00000247881.4" "7" 141777097 141777108 "+" 849 "uORF" 141777099 141777110 0.038727
"850" "ENST00000247881.4" "7" 141777180 141777233 "+" 850 "uORF" 141777182 141777235 -0.0101390000000001
"851" "ENST00000247881.4" "7" 141777188 141777220 "+" 851 "uORF" 141777190 141777222 0.240669111111111
"852" "ENST00000247881.4" "7" 141777301 141777339 "+" 852 "uORF" 141777303 141777341 -0.180351777777778
"853" "ENST00000247881.4" "7" 141777305 141777346 "+" 853 "uORF" 141777307 141777348 0.039304888888889
"854" "ENST00000247881.4" "7" 141777406 141777420 "+" 854 "uORF" 141777408 141777422 0.151845777777778
"855" "ENST00000247881.4" "7" 141777482 141777556 "+" 855 "uORF" 141777484 141777558 0.469215222222222
"856" "ENST00000247881.4" "7" 141777505 141777582 "+" 856 "uORF" 141777507 141777584 0.0727804444444446
"857" "ENST00000247881.4" "7" 141777579 141777692 "+" 857 "uORF" 141777581 141777694 0.900009777777777
"858" "ENST00000247881.4" "7" 141777584 141777664 "+" 858 "uORF" 141777586 141777666 0.960441555555556
"859" "ENST00000247881.4" "7" 141777618 141777692 "+" 859 "uORF" 141777620 141777694 0.252592555555556
"860" "ENST00000247881.4" "7" 141777665 141777682 "+" 860 "uORF" 141777667 141777684 0.154105555555556
"861" "ENST00000247881.4" "7" 141777689 141777697 "+" 861 "uORF" 141777691 141777699 0.237321444444445
"862" "ENST00000247881.4" "7" 141777775 141777807 "+" 862 "uORF" 141777777 141777809 0.339137333333333
"863" "ENST00000247881.4" "7" 141777781 141777807 "+" 863 "uORF" 141777783 141777809 0.481209555555556
"864" "ENST00000247881.4" "7" 141777794 141777850 "+" 864 "uORF" 141777796 141777852 -0.182770555555556
"865" "ENST00000247881.4" "7" 141777837 141777884 "+" 865 "uORF" 141777839 141777886 0.045637666666667
"866" "ENST00000247881.4" "7" 141777952 141777966 "+" 866 "uORF" 141777954 141777968 -0.226816888888889
"867" "ENST00000247881.4" "7" 141778024 141778068 "+" 867 "uORF" 141778026 141778070 -0.129323888888889
"868" "ENST00000247881.4" "7" 141778030 141778068 "+" 868 "uORF" 141778032 141778070 0.270521333333334
"869" "ENST00000247881.4" "7" 141778095 141778124 "+" 869 "uORF" 141778097 141778126 -0.065791111111111
"870" "ENST00000247881.4" "7" 141778282 141778293 "+" 870 "uORF" 141778284 141778295 0.745339777777778
"871" "ENST00000247881.4" "7" 141778351 141778482 "+" 871 "uORF" 141778353 141778484 0.640444666666667
"873" "ENST00000247956.11" "19" 9140444 9156000 "+" 873 "uORF" 9140446 9156002 1.509057
"874" "ENST00000247956.11" "19" 9140526 9155962 "+" 874 "uORF" 9140528 9155964 1.00405766666667
"875" "ENST00000247956.11" "19" 9155925 9155948 "+" 875 "uORF" 9155927 9155950 0.680412444444444
"876" "ENST00000248211.11" "12" 133130667 133130741 "+" 876 "uORF" 133130669 133130743 0.630718222222222
"877" "ENST00000248248.8" "16" 77191197 77191253 "+" 877 "uORF" 77191199 77191255 1.02248933333333
"878" "ENST00000248378.6" "17" 3668827 3668862 "+" 878 "uORF" 3668829 3668864 2.09669144444444
"879" "ENST00000248484.9" "13" 23570493 23570558 "+" 879 "uORF" 23570495 23570560 0.040551111111111
"880" "ENST00000248484.9" "13" 23570551 23570604 "+" 880 "uORF" 23570553 23570606 1.01972988888889
"881" "ENST00000248484.9" "13" 23570627 23570680 "+" 881 "uORF" 23570629 23570682 0.452760777777779
"882" "ENST00000248484.9" "13" 23570658 23570672 "+" 882 "uORF" 23570660 23570674 2.04847688888889
"883" "ENST00000248484.9" "13" 23570728 23570778 "+" 883 "uORF" 23570730 23570780 1.76269111111111
"884" "ENST00000248572.10" "7" 93906592 93906624 "+" 884 "uORF" 93906594 93906626 1.36947588888889
"887" "ENST00000248929.14" "22" 40400701 40400757 "+" 887 "uORF" 40400703 40400759 1.64344466666667
"888" "ENST00000248929.14" "22" 40400716 40400757 "+" 888 "uORF" 40400718 40400759 1.79355444444444
"889" "ENST00000249007.4" "22" 32357910 32357984 "+" 889 "uORF" 32357912 32357986 0.633262444444445
"890" "ENST00000249007.4" "22" 32357946 32357984 "+" 890 "uORF" 32357948 32357986 0.279375888888889
"891" "ENST00000249007.4" "22" 32358024 32358044 "+" 891 "uORF" 32358026 32358046 0.136919777777778
"892" "ENST00000249014.5" "22" 37566187 37566228 "+" 892 "uORF" 37566189 37566230 1.10682555555556
"893" "ENST00000249014.5" "22" 37566319 37566327 "+" 893 "uORF" 37566321 37566329 1.617919
"899" "ENST00000249373.8" "7" 129188822 129188872 "+" 899 "uORF" 129188824 129188874 1.75057211111111
"900" "ENST00000249373.8" "7" 129188837 129188872 "+" 900 "uORF" 129188839 129188874 2.18784388888889
"901" "ENST00000249373.8" "7" 129188948 129189055 "+" 901 "uORF" 129188950 129189057 2.27224388888889
"908" "ENST00000249700.9" "15" 51751697 51766380 "+" 908 "uORF" 51751699 51766382 2.44320344444445
"909" "ENST00000249700.9" "15" 51766406 51766435 "+" 909 "uORF" 51766408 51766437 0.652431444444444
"910" "ENST00000249700.9" "15" 51766412 51766435 "+" 910 "uORF" 51766414 51766437 -0.0932770000000002
"911" "ENST00000249842.8" "15" 74173717 74173986 "+" 911 "uORF" 74173719 74173988 1.71047166666667
"912" "ENST00000249842.8" "15" 74173819 74173986 "+" 912 "uORF" 74173821 74173988 0.426109444444445
"916" "ENST00000250160.11" "8" 133191055 133191135 "+" 916 "uORF" 133191057 133191137 2.20605166666667
"917" "ENST00000250383.11" "14" 23636419 23636466 "+" 917 "uORF" 23636421 23636468 0.103467777777778
"918" "ENST00000250383.11" "14" 23636527 23636544 "+" 918 "uORF" 23636529 23636546 0.332145222222222
"919" "ENST00000250383.11" "14" 23636541 23636612 "+" 919 "uORF" 23636543 23636614 0.416520333333333
"920" "ENST00000250405.10" "14" 23307213 23307260 "+" 920 "uORF" 23307215 23307262 2.332434
"922" "ENST00000250693.2" "11" 3645135 3645179 "+" 922 "uORF" 3645137 3645181 0.372005555555556
"923" "ENST00000250831.6" "Y" 22403410 22403430 "+" 923 "uORF" 22403412 22403432 0.331297444444445
"924" "ENST00000250838.6" "Y" 18025879 18025950 "+" 924 "uORF" 18025881 18025952 0.203200222222222
"925" "ENST00000250838.6" "Y" 18025886 18025921 "+" 925 "uORF" 18025888 18025923 0.180102333333333
"926" "ENST00000250838.6" "Y" 18025942 18025950 "+" 926 "uORF" 18025944 18025952 0.242080333333333
"927" "ENST00000250838.6" "Y" 18026053 18026070 "+" 927 "uORF" 18026055 18026072 0.386908666666667
"929" "ENST00000251268.11" "19" 42325826 42325849 "+" 929 "uORF" 42325828 42325851 0.902784111111111
"930" "ENST00000251268.11" "19" 42325918 42325989 "+" 930 "uORF" 42325920 42325991 0.754807666666667
"931" "ENST00000251268.11" "19" 42325934 42325969 "+" 931 "uORF" 42325936 42325971 1.375064
"932" "ENST00000251268.11" "19" 42325950 42326150 "+" 932 "uORF" 42325952 42326152 1.21301188888889
"933" "ENST00000251268.11" "19" 42326008 42326043 "+" 933 "uORF" 42326010 42326045 0.475654444444444
"934" "ENST00000251268.11" "19" 42326136 42326150 "+" 934 "uORF" 42326138 42326152 0.92854088888889
"935" "ENST00000251268.11" "19" 42326141 42326182 "+" 935 "uORF" 42326143 42326184 0.419733333333334
"936" "ENST00000251296.4" "1" 18107980 18108054 "+" 936 "uORF" 18107982 18108056 1.81492188888889
"939" "ENST00000251372.8" "19" 54593688 54593714 "+" 939 "uORF" 54593690 54593716 0.355226111111111
"940" "ENST00000251372.8" "19" 54593695 54593709 "+" 940 "uORF" 54593697 54593711 0.290407
"941" "ENST00000251372.8" "19" 54593728 54593748 "+" 941 "uORF" 54593730 54593750 0.584023
"942" "ENST00000251412.8" "17" 42659312 42659461 "+" 942 "uORF" 42659314 42659463 1.43370422222222
"943" "ENST00000251412.8" "17" 42659315 42659461 "+" 943 "uORF" 42659317 42659463 1.53372955555555
"944" "ENST00000251607.11" "3" 3129014 3129028 "+" 944 "uORF" 3129016 3129030 0.384432222222222
"945" "ENST00000251691.5" "6" 138161969 138161995 "+" 945 "uORF" 138161971 138161997 1.61832522222222
"946" "ENST00000251822.7" "8" 22999652 22999819 "+" 946 "uORF" 22999654 22999821 2.03306588888889
"947" "ENST00000251822.7" "8" 22999845 22999937 "+" 947 "uORF" 22999847 22999939 2.40953977777778
"948" "ENST00000251822.7" "8" 23000063 23000080 "+" 948 "uORF" 23000065 23000082 2.19245844444444
"952" "ENST00000252037.5" "7" 73328273 73328335 "+" 952 "uORF" 73328275 73328337 0.461683777777778
"953" "ENST00000252037.5" "7" 73328298 73328318 "+" 953 "uORF" 73328300 73328320 0.300795888888889
"954" "ENST00000252037.5" "7" 73328303 73328335 "+" 954 "uORF" 73328305 73328337 0.228409333333333
"955" "ENST00000252085.4" "5" 141430623 141430667 "+" 955 "uORF" 141430625 141430669 0.728704444444446
"956" "ENST00000252085.4" "5" 141430642 141430710 "+" 956 "uORF" 141430644 141430712 1.19327688888889
"957" "ENST00000252085.4" "5" 141430688 141430723 "+" 957 "uORF" 141430690 141430725 0.647038
"958" "ENST00000252108.8" "11" 118365059 118365079 "+" 958 "uORF" 118365061 118365081 2.124381
"960" "ENST00000252211.7" "6" 28349971 28349979 "+" 960 "uORF" 28349973 28349981 0.921475444444443
"961" "ENST00000252318.7" "12" 4720535 4720612 "+" 961 "uORF" 4720537 4720614 0.290387777777778
"962" "ENST00000252338.5" "X" 69504428 69504442 "+" 962 "uORF" 69504430 69504444 2.05676222222222
"963" "ENST00000252338.5" "X" 69504449 69504532 "+" 963 "uORF" 69504451 69504534 1.79946811111111
"964" "ENST00000252338.5" "X" 69504953 69505036 "+" 964 "uORF" 69504955 69505038 1.75683033333333
"965" "ENST00000252338.5" "X" 69505158 69505175 "+" 965 "uORF" 69505160 69505177 1.54470166666667
"966" "ENST00000252505.4" "2" 3658269 3658280 "+" 966 "uORF" 3658271 3658282 0.174087555555556
"967" "ENST00000252505.4" "2" 3671108 3671131 "+" 967 "uORF" 3671110 3671133 0.500730000000001
"968" "ENST00000252575.11" "19" 19212043 19212057 "+" 968 "uORF" 19212045 19212059 2.360868
"970" "ENST00000252723.3" "7" 100720557 100720634 "+" 970 "uORF" 100720559 100720636 0.568294777777778
"971" "ENST00000252723.3" "7" 100720914 100720958 "+" 971 "uORF" 100720916 100720960 1.98274555555556
"972" "ENST00000252729.7" "19" 53992087 53992119 "+" 972 "uORF" 53992089 53992121 0.947830111111112
"973" "ENST00000252729.7" "19" 53992183 53992209 "+" 973 "uORF" 53992185 53992211 0.453765111111111
"974" "ENST00000252840.11" "19" 7070646 7075008 "+" 974 "uORF" 7070648 7075010 0.524872333333333
"976" "ENST00000252951.3" "16" 152793 152831 "+" 976 "uORF" 152795 152833 0.306951666666667
"980" "ENST00000253024.10" "19" 58544136 58544321 "+" 980 "uORF" 58544138 58544323 0.560108111111111
"981" "ENST00000253024.10" "19" 58544397 58544591 "+" 981 "uORF" 58544399 58544593 0.704220888888888
"982" "ENST00000253055.8" "19" 40191510 40191539 "+" 982 "uORF" 40191512 40191541 1.80628322222222
"983" "ENST00000253055.8" "19" 40191627 40191764 "+" 983 "uORF" 40191629 40191766 2.11284733333333
"984" "ENST00000253055.8" "19" 40191907 40191999 "+" 984 "uORF" 40191909 40192001 1.49142155555556
"985" "ENST00000253063.4" "1" 28259539 28259598 "+" 985 "uORF" 28259541 28259600 2.49586277777778
"986" "ENST00000253079.11" "12" 122774611 122774628 "+" 986 "uORF" 122774613 122774630 1.79352722222222
"991" "ENST00000253122.10" "X" 153688180 153688200 "+" 991 "uORF" 153688182 153688202 1.06214766666667
"992" "ENST00000253122.10" "X" 153688342 153688389 "+" 992 "uORF" 153688344 153688391 2.06255722222222
"993" "ENST00000253193.9" "19" 33194435 33194554 "+" 993 "uORF" 33194437 33194556 1.81905188888889
"996" "ENST00000253410.3" "17" 44847895 44847921 "+" 996 "uORF" 44847897 44847923 0.166307888888889
"997" "ENST00000253410.3" "17" 44847915 44848034 "+" 997 "uORF" 44847917 44848036 1.82137888888889
"998" "ENST00000253410.3" "17" 44847925 44847948 "+" 998 "uORF" 44847927 44847950 0.036298222222222
"999" "ENST00000253410.3" "17" 44847939 44848034 "+" 999 "uORF" 44847941 44848036 0.445425777777778
"1000" "ENST00000253410.3" "17" 44847948 44848034 "+" 1000 "uORF" 44847950 44848036 0.261131666666666
"1001" "ENST00000253410.3" "17" 44847966 44848034 "+" 1001 "uORF" 44847968 44848036 0.174619
"1002" "ENST00000253410.3" "17" 44848015 44848041 "+" 1002 "uORF" 44848017 44848043 1.08781633333333
"1003" "ENST00000253697.8" "3" 14675167 14675196 "+" 1003 "uORF" 14675169 14675198 0.116483777777778
"1004" "ENST00000253697.8" "3" 14675244 14682253 "+" 1004 "uORF" 14675246 14682255 1.35003144444444
"1005" "ENST00000253697.8" "3" 14682170 14682253 "+" 1005 "uORF" 14682172 14682255 0.205992222222222
"1006" "ENST00000253697.8" "3" 14682191 14682253 "+" 1006 "uORF" 14682193 14682255 0.180143555555556
"1007" "ENST00000253697.8" "3" 14682282 14682602 "+" 1007 "uORF" 14682284 14682604 0.0931350000000003
"1008" "ENST00000253697.8" "3" 14682592 14682651 "+" 1008 "uORF" 14682594 14682653 1.17773566666667
"1021" "ENST00000253727.10" "19" 50376776 50377598 "+" 1021 "uORF" 50376778 50377600 2.41812688888889
"1022" "ENST00000253807.3" "5" 140926419 140926475 "+" 1022 "uORF" 140926421 140926477 0.470762222222222
"1023" "ENST00000253807.3" "5" 140926719 140926757 "+" 1023 "uORF" 140926721 140926759 0.337221555555556
"1024" "ENST00000253812.8" "5" 141343849 141343926 "+" 1024 "uORF" 141343851 141343928 0.887377
"1025" "ENST00000253928.14" "16" 2914258 2914287 "+" 1025 "uORF" 2914260 2914289 0.413144777777778
"1026" "ENST00000253928.14" "16" 2914261 2914287 "+" 1026 "uORF" 2914263 2914289 0.628720777777778
"1029" "ENST00000254066.10" "17" 40330868 40330888 "+" 1029 "uORF" 40330870 40330890 1.91887655555555
"1030" "ENST00000254066.10" "17" 40331137 40331160 "+" 1030 "uORF" 40331139 40331162 1.92536788888889
"1032" "ENST00000254181.9" "19" 57120058 57120114 "+" 1032 "uORF" 57120060 57120116 0.323292333333333
"1033" "ENST00000254181.9" "19" 57120094 57120114 "+" 1033 "uORF" 57120096 57120116 0.528966
"1034" "ENST00000254181.9" "19" 57120132 57122325 "+" 1034 "uORF" 57120134 57122327 0.754163111111111
"1035" "ENST00000254181.9" "19" 57120147 57122325 "+" 1035 "uORF" 57120149 57122327 0.515845
"1036" "ENST00000254181.9" "19" 57122330 57122362 "+" 1036 "uORF" 57122332 57122364 0.516249
"1037" "ENST00000254181.9" "19" 57124079 57124111 "+" 1037 "uORF" 57124081 57124113 0.566777222222222
"1045" "ENST00000254442.8" "18" 56651557 56651565 "+" 1045 "uORF" 56651559 56651567 1.47226477777778
"1046" "ENST00000254442.8" "18" 56651562 56651573 "+" 1046 "uORF" 56651564 56651575 2.29605255555556
"1047" "ENST00000254579.11" "11" 6497781 6498005 "+" 1047 "uORF" 6497783 6498007 1.96624177777778
"1048" "ENST00000254579.11" "11" 6498118 6498201 "+" 1048 "uORF" 6498120 6498203 -0.0086558888888889
"1049" "ENST00000254624.10" "8" 131904242 131904277 "+" 1049 "uORF" 131904244 131904279 2.48428122222222
"1050" "ENST00000254667.8" "10" 127907257 127982280 "+" 1050 "uORF" 127907259 127982282 1.68392066666667
"1055" "ENST00000254770.3" "7" 55365474 55365539 "+" 1055 "uORF" 55365476 55365541 0.703579444444445
"1056" "ENST00000254770.3" "7" 55365843 55365923 "+" 1056 "uORF" 55365845 55365925 0.900258222222222
"1061" "ENST00000254976.7" "20" 10218837 10218863 "+" 1061 "uORF" 10218839 10218865 2.41922122222222
"1062" "ENST00000255006.12" "20" 19799622 19799648 "+" 1062 "uORF" 19799624 19799650 0.887193666666667
"1063" "ENST00000255006.12" "20" 19799670 19799708 "+" 1063 "uORF" 19799672 19799710 0.353422888888889
"1064" "ENST00000255006.12" "20" 19799732 19799743 "+" 1064 "uORF" 19799734 19799745 0.972278555555557
"1065" "ENST00000255039.6" "1" 156619508 156620040 "+" 1065 "uORF" 156619510 156620042 1.424433
"1066" "ENST00000255040.3" "1" 159587830 159587847 "+" 1066 "uORF" 159587832 159587849 0.341444888888889
"1068" "ENST00000255108.8" "1" 43970020 43970097 "+" 1068 "uORF" 43970022 43970099 -0.0295854444444447
"1072" "ENST00000255226.11" "18" 45615573 45624641 "+" 1072 "uORF" 45615575 45624643 0.269055222222222
"1074" "ENST00000255304.9" "13" 30621105 30621122 "+" 1074 "uORF" 30621107 30621124 1.90382655555556
"1075" "ENST00000255613.8" "19" 55341794 55341838 "+" 1075 "uORF" 55341796 55341840 1.18765711111111
"1076" "ENST00000255613.8" "19" 55341824 55341838 "+" 1076 "uORF" 55341826 55341840 -0.079067222222222
"1077" "ENST00000255641.13" "19" 1941252 1969520 "+" 1077 "uORF" 1941254 1969522 1.87693311111111
"1078" "ENST00000255641.13" "19" 1969537 1969587 "+" 1078 "uORF" 1969539 1969589 1.579309
"1079" "ENST00000255641.13" "19" 1969550 1969633 "+" 1079 "uORF" 1969552 1969635 1.97286833333333
"1080" "ENST00000255641.13" "19" 1969674 1969682 "+" 1080 "uORF" 1969676 1969684 1.35451722222222
"1084" "ENST00000256084.8" "5" 148064003 148064023 "+" 1084 "uORF" 148064005 148064025 1.556626
"1092" "ENST00000256324.15" "14" 91114088 91114132 "+" 1092 "uORF" 91114090 91114134 0.358886555555556
"1093" "ENST00000256324.15" "14" 91114192 91114203 "+" 1093 "uORF" 91114194 91114205 1.71193788888889
"1095" "ENST00000256362.5" "14" 74348490 74348516 "+" 1095 "uORF" 74348492 74348518 1.81670933333333
"1096" "ENST00000256362.5" "14" 74348497 74348589 "+" 1096 "uORF" 74348499 74348591 1.85889933333333
"1097" "ENST00000256362.5" "14" 74348513 74348533 "+" 1097 "uORF" 74348515 74348535 1.75914655555556
"1098" "ENST00000256367.3" "14" 70641969 70642055 "+" 1098 "uORF" 70641971 70642057 2.00081366666667
"1099" "ENST00000256383.11" "14" 67360328 67360405 "+" 1099 "uORF" 67360330 67360407 1.94988322222222
"1104" "ENST00000256412.8" "8" 24384300 24384476 "+" 1104 "uORF" 24384302 24384478 0.189961333333333
"1105" "ENST00000256412.8" "8" 24384336 24384476 "+" 1105 "uORF" 24384338 24384478 0.550177
"1106" "ENST00000256412.8" "8" 24384351 24384476 "+" 1106 "uORF" 24384353 24384478 1.19491422222222
"1107" "ENST00000256412.8" "8" 24384354 24384476 "+" 1107 "uORF" 24384356 24384478 0.580111999999999
"1109" "ENST00000256495.4" "3" 4979535 4979552 "+" 1109 "uORF" 4979537 4979554 2.20048555555556
"1115" "ENST00000256785.5" "1" 196977577 196977639 "+" 1115 "uORF" 196977579 196977641 0.0353846666666669
"1117" "ENST00000256925.12" "18" 23135609 23135704 "+" 1117 "uORF" 23135611 23135706 2.11841866666667
"1120" "ENST00000256969.7" "12" 21526330 21526434 "+" 1120 "uORF" 21526332 21526436 0.88131
"1121" "ENST00000256969.7" "12" 21526362 21526379 "+" 1121 "uORF" 21526364 21526381 0.303209666666667
"1122" "ENST00000256996.9" "11" 47214994 47215017 "+" 1122 "uORF" 47214996 47215019 1.44556922222222
"1123" "ENST00000256996.9" "11" 47215092 47215106 "+" 1123 "uORF" 47215094 47215108 1.25117655555556
"1126" "ENST00000257181.10" "1" 52404627 52404638 "+" 1126 "uORF" 52404629 52404640 0.934553333333335
"1127" "ENST00000257215.10" "11" 61680456 61720134 "+" 1127 "uORF" 61680458 61720136 2.60230522222222
"1128" "ENST00000257287.5" "4" 55949020 55952093 "+" 1128 "uORF" 55949022 55952095 1.60555133333333
"1129" "ENST00000257290.10" "4" 54229375 54229401 "+" 1129 "uORF" 54229377 54229403 0.905995
"1130" "ENST00000257336.6" "13" 102799222 102799323 "+" 1130 "uORF" 102799224 102799325 1.37674366666667
"1131" "ENST00000257336.6" "13" 102799340 102799420 "+" 1131 "uORF" 102799342 102799422 1.58287266666667
"1132" "ENST00000257336.6" "13" 102799391 102799420 "+" 1132 "uORF" 102799393 102799422 1.73647744444444
"1133" "ENST00000257336.6" "13" 102799450 102799458 "+" 1133 "uORF" 102799452 102799460 0.815764888888888
"1134" "ENST00000257336.6" "13" 102807179 102807187 "+" 1134 "uORF" 102807181 102807189 1.41762688888889
"1137" "ENST00000257575.9" "12" 116738336 116738350 "+" 1137 "uORF" 116738338 116738352 1.56467311111111
"1138" "ENST00000257575.9" "12" 116738339 116738350 "+" 1138 "uORF" 116738341 116738352 2.21108688888889
"1139" "ENST00000257575.9" "12" 116740457 116740492 "+" 1139 "uORF" 116740459 116740494 0.51518
"1140" "ENST00000257575.9" "12" 116740481 116740492 "+" 1140 "uORF" 116740483 116740494 1.93998288888889
"1166" "ENST00000257831.8" "11" 34621099 34621116 "+" 1166 "uORF" 34621101 34621118 1.85273155555556
"1167" "ENST00000257836.4" "11" 32830156 32830516 "+" 1167 "uORF" 32830158 32830518 1.46198955555555
"1173" "ENST00000257940.7" "12" 56119100 56119141 "+" 1173 "uORF" 56119102 56119143 2.18777077777778
"1174" "ENST00000257981.7" "12" 49539216 49539314 "+" 1174 "uORF" 49539218 49539316 2.07193622222222
"1175" "ENST00000257981.7" "12" 49539389 49539415 "+" 1175 "uORF" 49539391 49539417 2.36815155555555
"1183" "ENST00000258111.5" "12" 70366350 70366487 "+" 1183 "uORF" 70366352 70366489 1.75380577777778
"1184" "ENST00000258149.11" "12" 68808247 68808291 "+" 1184 "uORF" 68808249 68808293 1.47420422222222
"1185" "ENST00000258149.11" "12" 68808381 68808425 "+" 1185 "uORF" 68808383 68808427 1.94252177777778
"1200" "ENST00000258411.8" "2" 218880919 218880960 "+" 1200 "uORF" 218880921 218880962 2.10504355555555
"1202" "ENST00000258456.3" "2" 105241768 105241809 "+" 1202 "uORF" 105241770 105241811 1.46311344444444
"1203" "ENST00000258484.11" "2" 148644755 148644814 "+" 1203 "uORF" 148644757 148644816 2.23345522222222
"1204" "ENST00000258484.11" "2" 148644764 148644814 "+" 1204 "uORF" 148644766 148644816 2.23165488888889
"1205" "ENST00000258484.11" "2" 148644773 148644814 "+" 1205 "uORF" 148644775 148644816 2.20145055555556
"1206" "ENST00000258484.11" "2" 148644869 148644925 "+" 1206 "uORF" 148644871 148644927 2.02819111111111
"1210" "ENST00000258526.9" "12" 94148580 94148591 "+" 1210 "uORF" 94148582 94148593 2.31853766666667
"1211" "ENST00000258526.9" "12" 94148845 94148922 "+" 1211 "uORF" 94148847 94148924 2.21537744444445
"1217" "ENST00000258796.12" "7" 2632047 2632085 "+" 1217 "uORF" 2632049 2632087 1.04555177777778
"1218" "ENST00000258796.12" "7" 2632050 2632085 "+" 1218 "uORF" 2632052 2632087 1.63890566666667
"1221" "ENST00000259056.5" "2" 157257747 157257773 "+" 1221 "uORF" 157257749 157257775 0.716726222222221
"1222" "ENST00000259056.5" "2" 157257775 157257846 "+" 1222 "uORF" 157257777 157257848 0.504517444444444
"1223" "ENST00000259056.5" "2" 157257871 157257924 "+" 1223 "uORF" 157257873 157257926 2.14337944444444
"1224" "ENST00000259056.5" "2" 157257881 157257907 "+" 1224 "uORF" 157257883 157257909 1.93680588888889
"1225" "ENST00000259056.5" "2" 157257886 157257924 "+" 1225 "uORF" 157257888 157257926 2.23140866666667
"1226" "ENST00000259089.9" "8" 11494438 11494452 "+" 1226 "uORF" 11494440 11494454 0.0312323333333334
"1227" "ENST00000259089.9" "8" 11494454 11494555 "+" 1227 "uORF" 11494456 11494557 0.572847333333334
"1228" "ENST00000259089.9" "8" 11494492 11494521 "+" 1228 "uORF" 11494494 11494523 0.805034888888889
"1229" "ENST00000259089.9" "8" 11494562 11494579 "+" 1229 "uORF" 11494564 11494581 0.961944999999999
"1230" "ENST00000259119.9" "3" 170359715 170359732 "+" 1230 "uORF" 170359717 170359734 1.28286888888889
"1231" "ENST00000259119.9" "3" 170359930 170359950 "+" 1231 "uORF" 170359932 170359952 0.724089777777779
"1232" "ENST00000259119.9" "3" 170359942 170359950 "+" 1232 "uORF" 170359944 170359952 0.305562222222222
"1233" "ENST00000259119.9" "3" 170359958 170359972 "+" 1233 "uORF" 170359960 170359974 0.0543536666666666
"1234" "ENST00000259119.9" "3" 170360039 170360050 "+" 1234 "uORF" 170360041 170360052 0.0622822222222222
"1235" "ENST00000259119.9" "3" 170360291 170360317 "+" 1235 "uORF" 170360293 170360319 1.91558488888889
"1236" "ENST00000259199.9" "2" 113437758 113437844 "+" 1236 "uORF" 113437760 113437846 1.79978066666667
"1237" "ENST00000259211.7" "2" 113005494 113005520 "+" 1237 "uORF" 113005496 113005522 -0.228134111111111
"1238" "ENST00000259211.7" "2" 113005540 113005647 "+" 1238 "uORF" 113005542 113005649 -0.0267305555555557
"1242" "ENST00000259351.10" "9" 126914938 126962267 "+" 1242 "uORF" 126914940 126962269 2.13802911111111
"1243" "ENST00000259400.11" "9" 99915188 99915238 "+" 1243 "uORF" 99915190 99915240 1.24959133333333
"1248" "ENST00000259750.9" "6" 43243554 43243613 "+" 1248 "uORF" 43243556 43243615 1.81047977777778
"1249" "ENST00000259750.9" "6" 43243644 43246610 "+" 1249 "uORF" 43243646 43246612 0.714592888888889
"1250" "ENST00000259782.9" "6" 54308461 54308502 "+" 1250 "uORF" 54308463 54308504 0.683779111111111
"1252" "ENST00000259881.10" "6" 31114862 31114888 "+" 1252 "uORF" 31114864 31114890 0.455900999999999
"1253" "ENST00000259881.10" "6" 31114878 31125715 "+" 1253 "uORF" 31114880 31125717 1.94235533333333
"1254" "ENST00000259881.10" "6" 31125819 31129616 "+" 1254 "uORF" 31125821 31129618 0.448808888888889
"1255" "ENST00000259895.9" "6" 30908335 30908358 "+" 1255 "uORF" 30908337 30908360 1.21015011111111
"1256" "ENST00000259939.4" "6" 18387528 18387593 "+" 1256 "uORF" 18387530 18387595 1.90645988888889
"1258" "ENST00000260113.7" "8" 74824607 74824633 "+" 1258 "uORF" 74824609 74824635 1.52084355555556
"1264" "ENST00000260323.16" "15" 53978466 53978522 "+" 1264 "uORF" 53978468 53978524 0.787077777777779
"1265" "ENST00000260323.16" "15" 53978516 53978593 "+" 1265 "uORF" 53978518 53978595 0.989732888888889
"1266" "ENST00000260323.16" "15" 53978522 53978593 "+" 1266 "uORF" 53978524 53978595 0.981342222222222
"1267" "ENST00000260323.16" "15" 53978583 53978651 "+" 1267 "uORF" 53978585 53978653 0.744310555555557
"1268" "ENST00000260323.16" "15" 53978590 53978658 "+" 1268 "uORF" 53978592 53978660 0.806092777777777
"1269" "ENST00000260323.16" "15" 53978614 53978658 "+" 1269 "uORF" 53978616 53978660 0.430598777777778
