"t_id" "cadd" "group"
"6167" "ENST00000314340.10" 1.39609934246575 "5'UTR"
"6168" "ENST00000314355.7" 0.781641472789116 "5'UTR"
"6169" "ENST00000314357.4" 0.557845533333333 "5'UTR"
"6170" "ENST00000314358.10" 1.910577003003 "5'UTR"
"6171" "ENST00000314391.3" 0.674881320261438 "5'UTR"
"6172" "ENST00000314392.13" 0.911713705882353 "5'UTR"
"6173" "ENST00000314393.6" 1.19196656160156 "5'UTR"
"6174" "ENST00000314400.10" 0.546608972222222 "5'UTR"
"6175" "ENST00000314412.7" 1.00950264261168 "5'UTR"
"6176" "ENST00000314423.12" 1.47399837398374 "5'UTR"
"6177" "ENST00000314425.9" 1.84660342716165 "5'UTR"
"6178" "ENST00000314446.10" 0.350064066944444 "5'UTR"
"6179" "ENST00000314485.12" 1.60727736281179 "5'UTR"
"6180" "ENST00000314520.6" 0.542141978593272 "5'UTR"
"6181" "ENST00000314529.10" 0.823721114353742 "5'UTR"
"6182" "ENST00000314531.5" 0.487560938931298 "5'UTR"
"6183" "ENST00000314537.10" 1.08180565333333 "5'UTR"
"6184" "ENST00000314556.4" 0.381321577677225 "5'UTR"
"6185" "ENST00000314565.9" 1.01480292691622 "5'UTR"
"6186" "ENST00000314567.8" 0.804463859649123 "5'UTR"
"6187" "ENST00000314574.5" 1.59108715487727 "5'UTR"
"6188" "ENST00000314583.8" 1.15359385714286 "5'UTR"
"6189" "ENST00000314586.11" 0.62003711589214 "5'UTR"
"6190" "ENST00000314595.6" 0.68919175925926 "5'UTR"
"6191" "ENST00000314606.9" 0.645107488888889 "5'UTR"
"6192" "ENST00000314607.11" 1.8638375295858 "5'UTR"
"6193" "ENST00000314616.11" 1.33041534050179 "5'UTR"
"6194" "ENST00000314622.9" 0.38654947979798 "5'UTR"
"6195" "ENST00000314636.3" 0.335100365302144 "5'UTR"
"6196" "ENST00000314641.10" 1.29042576535194 "5'UTR"
"6197" "ENST00000314666.11" 0.654932700421941 "5'UTR"
"6198" "ENST00000314669.10" 0.289081536231884 "5'UTR"
"6199" "ENST00000314672.10" 0.977488529761905 "5'UTR"
"6200" "ENST00000314673.8" 0.851741147619048 "5'UTR"
"6201" "ENST00000314727.9" 2.1873873968254 "5'UTR"
"6202" "ENST00000314728.10" 1.05133773107901 "5'UTR"
"6203" "ENST00000314742.13" 0.62110825829288 "5'UTR"
"6204" "ENST00000314744.6" 1.3330751459854 "5'UTR"
"6205" "ENST00000314752.12" 0.416915323099415 "5'UTR"
"6206" "ENST00000314759.6" 0.504429128888889 "5'UTR"
"6207" "ENST00000314761.9" 1.08883136842105 "5'UTR"
"6208" "ENST00000314787.8" 0.629103344537815 "5'UTR"
"6209" "ENST00000314797.10" 0.903267272435898 "5'UTR"
"6210" "ENST00000314830.13" 0.706813264957265 "5'UTR"
"6211" "ENST00000314888.10" 1.57979386088155 "5'UTR"
"6212" "ENST00000314891.11" 1.05426672222222 "5'UTR"
"6213" "ENST00000314940.7" 1.79322067789001 "5'UTR"
"6214" "ENST00000314970.11" 0.477722688492926 "5'UTR"
"6215" "ENST00000314980.5" 0.384094049382716 "5'UTR"
"6216" "ENST00000315005.8" 0.749299846153846 "5'UTR"
"6217" "ENST00000315033.5" 1.45595459139947 "5'UTR"
"6218" "ENST00000315073.10" 1.05545979462216 "5'UTR"
"6219" "ENST00000315082.9" 0.817856083333333 "5'UTR"
"6220" "ENST00000315087.12" 1.03046085749235 "5'UTR"
"6221" "ENST00000315099.3" 0.956031735264735 "5'UTR"
"6222" "ENST00000315127.9" 0.978890031736908 "5'UTR"
"6223" "ENST00000315150.10" 0.872353783068783 "5'UTR"
"6224" "ENST00000315170.13" 0.457238614814815 "5'UTR"
"6225" "ENST00000315190.4" 0.617969618718981 "5'UTR"
"6226" "ENST00000315212.4" 0.582046931506849 "5'UTR"
"6227" "ENST00000315238.3" 0.228976509333333 "5'UTR"
"6228" "ENST00000315251.11" 0.588885129392628 "5'UTR"
"6229" "ENST00000315274.7" 0.330823759803922 "5'UTR"
"6230" "ENST00000315285.9" 1.41879059299517 "5'UTR"
"6231" "ENST00000315286.13" 2.03308315942029 "5'UTR"
"6232" "ENST00000315322.10" 0.732320326860841 "5'UTR"
"6233" "ENST00000315323.5" 1.49547229430894 "5'UTR"
"6234" "ENST00000315330.8" 0.456353148148148 "5'UTR"
"6235" "ENST00000315366.8" 0.725447288642886 "5'UTR"
"6236" "ENST00000315367.4" 1.2299808162021 "5'UTR"
"6237" "ENST00000315368.8" 1.41661241666666 "5'UTR"
"6238" "ENST00000315392.9" 0.873770946666667 "5'UTR"
"6239" "ENST00000315423.12" 0.751780482269503 "5'UTR"
"6240" "ENST00000315436.8" 1.49032591603053 "5'UTR"
"6241" "ENST00000315467.9" 0.802132527065527 "5'UTR"
"6242" "ENST00000315475.7" 0.606239517510708 "5'UTR"
"6243" "ENST00000315489.5" 0.75266161299435 "5'UTR"
"6244" "ENST00000315491.12" 1.41646005555556 "5'UTR"
"6245" "ENST00000315520.10" 0.2415406020558 "5'UTR"
"6246" "ENST00000315567.13" 1.08637285964912 "5'UTR"
"6247" "ENST00000315571.6" 1.52027971171171 "5'UTR"
"6248" "ENST00000315576.8" 0.631694130969786 "5'UTR"
"6249" "ENST00000315579.10" 1.02751809844135 "5'UTR"
"6250" "ENST00000315580.10" 1.55935217668997 "5'UTR"
"6251" "ENST00000315588.11" 1.21162199259259 "5'UTR"
"6252" "ENST00000315596.15" 1.80154725766 "5'UTR"
"6253" "ENST00000315599.12" 0.283798449275362 "5'UTR"
"6254" "ENST00000315616.12" 0.690342965811966 "5'UTR"
"6255" "ENST00000315626.6" 0.281438057089947 "5'UTR"
"6256" "ENST00000315677.8" 0.892602306931505 "5'UTR"
"6257" "ENST00000315678.10" 0.510468892165794 "5'UTR"
"6258" "ENST00000315691.8" 1.22405271895425 "5'UTR"
"6259" "ENST00000315711.12" 0.64142647368421 "5'UTR"
"6260" "ENST00000315717.10" 2.3228680625 "5'UTR"
"6261" "ENST00000315732.3" 0.709533182707355 "5'UTR"
"6262" "ENST00000315757.9" 1.4888655532646 "5'UTR"
"6263" "ENST00000315758.10" 0.854194096969697 "5'UTR"
"6264" "ENST00000315765.10" 1.66160808888889 "5'UTR"
"6265" "ENST00000315792.5" 1.46659143137255 "5'UTR"
"6266" "ENST00000315796.5" 2.12559141176471 "5'UTR"
"6267" "ENST00000315869.8" 1.79489429516539 "5'UTR"
"6268" "ENST00000315870.10" 2.15710778888889 "5'UTR"
"6269" "ENST00000315872.11" 1.055865572 "5'UTR"
"6270" "ENST00000315906.10" 0.163345396396396 "5'UTR"
"6271" "ENST00000315927.9" 0.628460374531835 "5'UTR"
"6272" "ENST00000315930.11" 1.41471483099907 "5'UTR"
"6273" "ENST00000315938.5" 0.65953128418786 "5'UTR"
"6274" "ENST00000315939.11" 1.28331310131712 "5'UTR"
"6275" "ENST00000315948.11" 1.04418214675957 "5'UTR"
"6276" "ENST00000315962.9" 1.24362318333333 "5'UTR"
"6277" "ENST00000315970.12" 1.49475872222222 "5'UTR"
"6278" "ENST00000316045.10" 1.17659419304247 "5'UTR"
"6279" "ENST00000316048.2" 0.640198647112573 "5'UTR"
"6280" "ENST00000316052.6" 0.650171321637427 "5'UTR"
"6281" "ENST00000316059.7" 1.75570778538813 "5'UTR"
"6282" "ENST00000316073.3" 0.811020212037037 "5'UTR"
"6283" "ENST00000316077.14" 0.590019753968254 "5'UTR"
"6284" "ENST00000316081.11" 0.319525945355191 "5'UTR"
"6285" "ENST00000316084.10" 1.54261303773585 "5'UTR"
"6286" "ENST00000316097.13" 0.872475853658538 "5'UTR"
"6287" "ENST00000316105.7" 0.42158247257384 "5'UTR"
"6288" "ENST00000316144.6" 0.320680244444444 "5'UTR"
"6289" "ENST00000316149.8" 0.899288944444444 "5'UTR"
"6290" "ENST00000316157.8" 1.51715247077723 "5'UTR"
"6291" "ENST00000316161.6" 0.27410726984127 "5'UTR"
"6292" "ENST00000316169.2" 0.175583928571429 "5'UTR"
"6293" "ENST00000316185.9" 0.239694981333333 "5'UTR"
"6294" "ENST00000316193.13" 0.538356793650794 "5'UTR"
"6295" "ENST00000316218.12" 1.78905219285714 "5'UTR"
"6296" "ENST00000316249.4" 0.454499174347724 "5'UTR"
"6297" "ENST00000316273.11" 1.85327262121212 "5'UTR"
"6298" "ENST00000316300.10" 0.744760207650273 "5'UTR"
"6299" "ENST00000316308.9" 1.52456824761905 "5'UTR"
"6300" "ENST00000316333.9" 1.64623842465753 "5'UTR"
"6301" "ENST00000316334.5" 0.755893138494621 "5'UTR"
"6302" "ENST00000316341.8" 1.45364683730159 "5'UTR"
"6303" "ENST00000316355.10" 1.05388217111111 "5'UTR"
"6304" "ENST00000316361.10" 1.43431653532801 "5'UTR"
"6305" "ENST00000316375.3" 1.03553788135593 "5'UTR"
"6306" "ENST00000316386.11" 0.743578647435898 "5'UTR"
"6307" "ENST00000316398.5" 0.566142692307692 "5'UTR"
"6308" "ENST00000316403.15" 1.27193773588206 "5'UTR"
"6309" "ENST00000316407.9" 1.50476900779032 "5'UTR"
"6310" "ENST00000316423.11" 1.09730410919017 "5'UTR"
"6311" "ENST00000316428.10" 0.4387242578125 "5'UTR"
"6312" "ENST00000316433.9" 0.492433639646464 "5'UTR"
"6313" "ENST00000316436.4" 0.87255724691358 "5'UTR"
"6314" "ENST00000316448.10" 1.48952480751174 "5'UTR"
"6315" "ENST00000316461.9" 0.577366457300275 "5'UTR"
"6316" "ENST00000316470.9" 0.629122139303483 "5'UTR"
"6317" "ENST00000316491.14" 0.729582107583774 "5'UTR"
"6318" "ENST00000316495.8" 0.473809635972024 "5'UTR"
"6319" "ENST00000316509.11" 1.77380714975845 "5'UTR"
"6320" "ENST00000316519.11" 0.728306793333333 "5'UTR"
"6321" "ENST00000316529.3" 0.0810829122807018 "5'UTR"
"6322" "ENST00000316549.11" 1.3087471826484 "5'UTR"
"6323" "ENST00000316554.5" 1.14659255671538 "5'UTR"
"6324" "ENST00000316586.9" 1.24368284157277 "5'UTR"
"6325" "ENST00000316594.6" 1.77879081019767 "5'UTR"
"6326" "ENST00000316610.7" 0.750766321503131 "5'UTR"
"6327" "ENST00000316623.10" 1.83656819215606 "5'UTR"
"6328" "ENST00000316634.6" 0.429085774193548 "5'UTR"
"6329" "ENST00000316637.7" 1.8452655982906 "5'UTR"
"6330" "ENST00000316649.10" 0.6863195907173 "5'UTR"
"6331" "ENST00000316660.7" 0.562698031135531 "5'UTR"
"6332" "ENST00000316673.9" 1.32108471698113 "5'UTR"
"6333" "ENST00000316694.8" 0.649422732137606 "5'UTR"
"6334" "ENST00000316715.9" 1.59075779365079 "5'UTR"
"6335" "ENST00000316724.10" 1.52730766508689 "5'UTR"
"6336" "ENST00000316731.13" 1.03293044444444 "5'UTR"
"6337" "ENST00000316738.12" 0.275561133333333 "5'UTR"
"6338" "ENST00000316752.11" 0.497674043682795 "5'UTR"
"6339" "ENST00000316754.8" 0.834117534738486 "5'UTR"
"6340" "ENST00000316757.4" 0.473712648533885 "5'UTR"
"6341" "ENST00000316763.8" 1.19590221317094 "5'UTR"
"6342" "ENST00000316770.2" 0.237494093023256 "5'UTR"
"6343" "ENST00000316788.12" 1.9884744789644 "5'UTR"
"6344" "ENST00000316793.8" 0.909400472430523 "5'UTR"
"6345" "ENST00000316803.8" 2.03181517222222 "5'UTR"
"6346" "ENST00000316804.10" 1.5004564803688 "5'UTR"
"6347" "ENST00000316824.4" 0.904022365079365 "5'UTR"
"6348" "ENST00000316836.5" 0.760955236689038 "5'UTR"
"6349" "ENST00000316843.9" 1.93889465972222 "5'UTR"
"6350" "ENST00000316851.12" 2.1476160656304 "5'UTR"
"6351" "ENST00000316881.9" 0.602262278688525 "5'UTR"
"6352" "ENST00000316891.10" 0.895689589743591 "5'UTR"
"6353" "ENST00000316902.12" 1.11770500223414 "5'UTR"
"6354" "ENST00000316937.8" 1.07427503422619 "5'UTR"
"6355" "ENST00000316939.3" 1.31090054545454 "5'UTR"
"6356" "ENST00000316948.9" 1.06693326217228 "5'UTR"
"6357" "ENST00000316950.11" 0.762987030383108 "5'UTR"
"6358" "ENST00000316963.8" 1.65539106451613 "5'UTR"
"6359" "ENST00000316981.8" 1.89793271798583 "5'UTR"
"6360" "ENST00000316997.9" 0.382453650713967 "5'UTR"
"6361" "ENST00000317011.8" 0.816131337231969 "5'UTR"
"6362" "ENST00000317012.5" 0.497107045406469 "5'UTR"
"6363" "ENST00000317025.13" 1.70668247692037 "5'UTR"
"6364" "ENST00000317037.3" 0.360176817736311 "5'UTR"
"6365" "ENST00000317040.12" 0.794640149812734 "5'UTR"
"6366" "ENST00000317058.8" 0.557033556429463 "5'UTR"
"6367" "ENST00000317060.4" 0.623479188235294 "5'UTR"
"6368" "ENST00000317089.10" 1.41572188888889 "5'UTR"
"6369" "ENST00000317091.10" 0.855509880555555 "5'UTR"
"6370" "ENST00000317096.9" 2.3489218627451 "5'UTR"
"6371" "ENST00000317103.5" 0.321178457528574 "5'UTR"
"6372" "ENST00000317121.6" 0.196212198067633 "5'UTR"
"6373" "ENST00000317135.13" 1.79026212121212 "5'UTR"
"6374" "ENST00000317147.10" 2.13629639991872 "5'UTR"
"6375" "ENST00000317173.9" 0.700855491851852 "5'UTR"
"6376" "ENST00000317178.10" 0.377230386612022 "5'UTR"
"6377" "ENST00000317204.11" 1.20769666666667 "5'UTR"
"6378" "ENST00000317216.3" 1.72943058146766 "5'UTR"
"6379" "ENST00000317243.10" 0.712731200980392 "5'UTR"
"6380" "ENST00000317276.9" 1.38740450280364 "5'UTR"
"6381" "ENST00000317306.8" 0.35075141025641 "5'UTR"
"6382" "ENST00000317310.5" 0.543397878048781 "5'UTR"
"6383" "ENST00000317338.17" 1.27952892276423 "5'UTR"
"6384" "ENST00000317357.10" 1.68663937666667 "5'UTR"
"6385" "ENST00000317370.13" 0.846697846390169 "5'UTR"
"6386" "ENST00000317398.10" 0.480207298611111 "5'UTR"
"6387" "ENST00000317446.7" 0.10828476056338 "5'UTR"
"6388" "ENST00000317449.5" 0.904751077243588 "5'UTR"
"6389" "ENST00000317459.11" 0.738964723573939 "5'UTR"
"6390" "ENST00000317479.8" 0.700077182539683 "5'UTR"
"6391" "ENST00000317502.11" 0.787696598958333 "5'UTR"
"6392" "ENST00000317506.8" 2.22705794444444 "5'UTR"
"6393" "ENST00000317508.11" 0.641174147016012 "5'UTR"
"6394" "ENST00000317534.6" 0.832969196969697 "5'UTR"
"6395" "ENST00000317543.12" 0.792240984848485 "5'UTR"
"6396" "ENST00000317551.12" 1.65296722685185 "5'UTR"
"6397" "ENST00000317552.9" 1.75145415210747 "5'UTR"
"6398" "ENST00000317568.10" 0.680672416 "5'UTR"
"6399" "ENST00000317571.8" 1.14746269491525 "5'UTR"
"6400" "ENST00000317578.7" 1.25547585375817 "5'UTR"
"6401" "ENST00000317582.10" 1.71300211692308 "5'UTR"
"6402" "ENST00000317593.9" 0.430626227247472 "5'UTR"
"6403" "ENST00000317605.6" 1.31229008494501 "5'UTR"
"6404" "ENST00000317615.11" 0.455308560606061 "5'UTR"
"6405" "ENST00000317620.14" 0.841165649635036 "5'UTR"
"6406" "ENST00000317633.14" 0.908457061359868 "5'UTR"
"6407" "ENST00000317635.6" 2.29180577777778 "5'UTR"
"6408" "ENST00000317643.10" 0.554679130434783 "5'UTR"
"6409" "ENST00000317647.12" 1.06293006666667 "5'UTR"
"6410" "ENST00000317658.5" 1.05580500888889 "5'UTR"
"6411" "ENST00000317676.3" 0.898135387638059 "5'UTR"
"6412" "ENST00000317683.4" 1.42387093669872 "5'UTR"
"6413" "ENST00000317697.8" 1.44070365284423 "5'UTR"
"6414" "ENST00000317702.10" 1.15943223076923 "5'UTR"
"6415" "ENST00000317716.14" 0.183824509090909 "5'UTR"
"6416" "ENST00000317735.7" 0.771235648809524 "5'UTR"
"6417" "ENST00000317744.10" 0.761141216642167 "5'UTR"
"6418" "ENST00000317746.3" 0.101220792926747 "5'UTR"
"6419" "ENST00000317749.9" 0.163264483221477 "5'UTR"
"6420" "ENST00000317775.11" 1.06136973093513 "5'UTR"
"6421" "ENST00000317799.10" 1.18495196153846 "5'UTR"
"6422" "ENST00000317802.9" 0.232785675213675 "5'UTR"
"6423" "ENST00000317811.6" 1.73472638794727 "5'UTR"
"6424" "ENST00000317827.9" 1.36750397982709 "5'UTR"
"6425" "ENST00000317868.9" 1.19875027744408 "5'UTR"
"6426" "ENST00000317869.7" 0.437039100828729 "5'UTR"
"6427" "ENST00000317881.9" 1.01977394444444 "5'UTR"
"6428" "ENST00000317897.5" 0.808838862825789 "5'UTR"
"6429" "ENST00000317905.10" 0.898193641355642 "5'UTR"
"6430" "ENST00000317907.9" 0.901138851851852 "5'UTR"
"6431" "ENST00000317931.12" 0.846291203938218 "5'UTR"
"6432" "ENST00000317955.10" 0.491883532467532 "5'UTR"
"6433" "ENST00000317961.9" 0.415650563126566 "5'UTR"
"6434" "ENST00000317968.9" 1.42147385670194 "5'UTR"
"6435" "ENST00000317987.6" 0.327138785310734 "5'UTR"
"6436" "ENST00000317991.10" 1.6890413525641 "5'UTR"
"6437" "ENST00000317995.5" 0.793367479578393 "5'UTR"
"6438" "ENST00000318003.11" 1.24435686721992 "5'UTR"
"6439" "ENST00000318006.10" 0.672941028697572 "5'UTR"
"6440" "ENST00000318008.11" 1.23993581565657 "5'UTR"
"6441" "ENST00000318010.13" 0.929842675774135 "5'UTR"
"6442" "ENST00000318037.3" 0.614149353501401 "5'UTR"
"6443" "ENST00000318059.8" 1.14042187356322 "5'UTR"
"6444" "ENST00000318063.10" 0.715786238095238 "5'UTR"
"6445" "ENST00000318066.7" 2.09702274603175 "5'UTR"
"6446" "ENST00000318080.7" 0.97999336971831 "5'UTR"
"6447" "ENST00000318083.11" 1.08265831965552 "5'UTR"
"6448" "ENST00000318109.12" 1.23576473684211 "5'UTR"
"6449" "ENST00000318121.8" 0.703657237654321 "5'UTR"
"6450" "ENST00000318124.3" 0.514206689602447 "5'UTR"
"6451" "ENST00000318129.6" 0.674976445292621 "5'UTR"
"6452" "ENST00000318130.13" 1.66780539779874 "5'UTR"
"6453" "ENST00000318157.3" 0.270876842592593 "5'UTR"
"6454" "ENST00000318158.11" 0.621516545454545 "5'UTR"
"6455" "ENST00000318160.5" 1.52487346446078 "5'UTR"
"6456" "ENST00000318203.9" 0.341055707042821 "5'UTR"
"6457" "ENST00000318217.10" 1.2191847037037 "5'UTR"
"6458" "ENST00000318222.4" 0.451057818666667 "5'UTR"
"6459" "ENST00000318225.3" 0.199393616802833 "5'UTR"
"6460" "ENST00000318238.9" 0.393539089322819 "5'UTR"
"6461" "ENST00000318240.8" 0.944107002490941 "5'UTR"
"6462" "ENST00000318244.4" 0.130634410497836 "5'UTR"
"6463" "ENST00000318247.7" 1.69476692105263 "5'UTR"
"6464" "ENST00000318249.10" 0.482743745492285 "5'UTR"
"6465" "ENST00000318312.12" 1.57297513333333 "5'UTR"
"6466" "ENST00000318315.5" 1.05591581081081 "5'UTR"
"6467" "ENST00000318336.10" 0.277024533612194 "5'UTR"
"6468" "ENST00000318348.9" 1.73913310379242 "5'UTR"
"6469" "ENST00000318351.2" 0.729823803921569 "5'UTR"
"6470" "ENST00000318357.9" 0.805166172413793 "5'UTR"
"6471" "ENST00000318364.13" 0.673747401234568 "5'UTR"
"6472" "ENST00000318388.11" 1.00548384444444 "5'UTR"
"6473" "ENST00000318407.5" 1.28619074068689 "5'UTR"
"6474" "ENST00000318410.12" 0.807411343995409 "5'UTR"
"6475" "ENST00000318430.10" 0.601823803491262 "5'UTR"
"6476" "ENST00000318438.7" 0.729493666666667 "5'UTR"
"6477" "ENST00000318442.6" 1.47357638630952 "5'UTR"
"6478" "ENST00000318443.10" 1.18991937203229 "5'UTR"
"6479" "ENST00000318445.11" 1.71833757711443 "5'UTR"
"6480" "ENST00000318471.5" 0.793593472972973 "5'UTR"
"6481" "ENST00000318507.7" 0.794747153228986 "5'UTR"
"6482" "ENST00000318522.10" 1.59138387129987 "5'UTR"
"6483" "ENST00000318528.8" 0.728471532679739 "5'UTR"
"6484" "ENST00000318560.6" 1.24128666666667 "5'UTR"
"6485" "ENST00000318562.13" 0.949987464706751 "5'UTR"
"6486" "ENST00000318579.9" 0.802986575601375 "5'UTR"
"6487" "ENST00000318584.10" 0.971418766823503 "5'UTR"
"6488" "ENST00000318596.8" 1.30305761049502 "5'UTR"
"6489" "ENST00000318602.12" 0.838705176190476 "5'UTR"
"6490" "ENST00000318607.10" 1.94908374917492 "5'UTR"
"6491" "ENST00000318627.4" 0.981730008835341 "5'UTR"
"6492" "ENST00000318631.8" 1.2633011 "5'UTR"
"6493" "ENST00000318636.8" 0.773125405205729 "5'UTR"
"6494" "ENST00000318663.5" 0.885964052552553 "5'UTR"
"6495" "ENST00000318682.11" 0.440498289597665 "5'UTR"
"6496" "ENST00000318683.7" 0.527223144009662 "5'UTR"
"6497" "ENST00000318709.9" 1.13028579638009 "5'UTR"
"6498" "ENST00000318753.13" 0.664107735294118 "5'UTR"
"6499" "ENST00000318782.9" 0.992828963302752 "5'UTR"
"6500" "ENST00000318833.4" 1.5137866941896 "5'UTR"
"6501" "ENST00000318881.11" 1.64389853474676 "5'UTR"
"6502" "ENST00000318887.8" 1.10289684751773 "5'UTR"
"6503" "ENST00000318911.5" 2.06566663888889 "5'UTR"
"6504" "ENST00000318934.9" 0.393443992521368 "5'UTR"
"6505" "ENST00000318948.7" 1.35172828899258 "5'UTR"
"6506" "ENST00000318950.11" 0.739235789644013 "5'UTR"
"6507" "ENST00000318962.9" 0.648792053873874 "5'UTR"
"6508" "ENST00000318967.7" 1.05303649344729 "5'UTR"
"6509" "ENST00000318974.14" 0.889678806794056 "5'UTR"
"6510" "ENST00000318978.6" 1.63475289008875 "5'UTR"
"6511" "ENST00000319004.6" 1.02370267213115 "5'UTR"
"6512" "ENST00000319006.8" 0.908654240740741 "5'UTR"
"6513" "ENST00000319017.5" 0.975124106060607 "5'UTR"
"6514" "ENST00000319023.7" 0.68237214893617 "5'UTR"
"6515" "ENST00000319070.3" 0.486445178438662 "5'UTR"
"6516" "ENST00000319074.6" 1.81595540289855 "5'UTR"
"6517" "ENST00000319080.12" 1.0836915 "5'UTR"
"6518" "ENST00000319098.7" 0.457177745098039 "5'UTR"
"6519" "ENST00000319119.5" 1.67956857689769 "5'UTR"
"6520" "ENST00000319121.4" 1.0692588490566 "5'UTR"
"6521" "ENST00000319153.4" 0.24890427204199 "5'UTR"
"6522" "ENST00000319170.10" 1.16825394066318 "5'UTR"
"6523" "ENST00000319172.10" 1.73357858999357 "5'UTR"
"6524" "ENST00000319190.11" 1.40873139832285 "5'UTR"
"6525" "ENST00000319211.5" 0.758941939560439 "5'UTR"
"6526" "ENST00000319212.9" 0.786038517241379 "5'UTR"
"6527" "ENST00000319217.12" 1.08816119114624 "5'UTR"
"6528" "ENST00000319231.10" 1.35885717268224 "5'UTR"
"6529" "ENST00000319234.5" 0.949173779144698 "5'UTR"
"6530" "ENST00000319248.13" 1.03089762364719 "5'UTR"
"6531" "ENST00000319264.4" 1.14280868295019 "5'UTR"
"6532" "ENST00000319273.10" 1.16496583670034 "5'UTR"
"6533" "ENST00000319283.8" 0.774637534883721 "5'UTR"
"6534" "ENST00000319285.5" 0.756719666666667 "5'UTR"
"6535" "ENST00000319286.6" 0.974088493559718 "5'UTR"
"6536" "ENST00000319294.11" 0.677684696969697 "5'UTR"
"6537" "ENST00000319296.10" 1.7476774871312 "5'UTR"
"6538" "ENST00000319327.7" 0.541340048433049 "5'UTR"
"6539" "ENST00000319331.4" 1.00000610861372 "5'UTR"
"6540" "ENST00000319332.10" 1.23141217068273 "5'UTR"
"6541" "ENST00000319340.7" 0.656876737827715 "5'UTR"
"6542" "ENST00000319349.10" 1.63776031158873 "5'UTR"
"6543" "ENST00000319357.6" 0.82105012745098 "5'UTR"
"6544" "ENST00000319359.8" 0.729811148717949 "5'UTR"
"6545" "ENST00000319363.11" 0.771783449275362 "5'UTR"
"6546" "ENST00000319374.4" 1.97425483994709 "5'UTR"
"6547" "ENST00000319380.12" 1.99697575757576 "5'UTR"
"6548" "ENST00000319394.8" 1.81173811649305 "5'UTR"
"6549" "ENST00000319416.7" 1.3201347625 "5'UTR"
"6550" "ENST00000319420.4" 0.997272533461415 "5'UTR"
"6551" "ENST00000319441.6" 0.569289117021277 "5'UTR"
"6552" "ENST00000319449.9" 1.86558758333333 "5'UTR"
"6553" "ENST00000319460.2" 0.413246039330726 "5'UTR"
"6554" "ENST00000319466.9" 1.22965354563492 "5'UTR"
"6555" "ENST00000319481.8" 0.932684808823528 "5'UTR"
"6556" "ENST00000319518.13" 1.26743658333333 "5'UTR"
"6557" "ENST00000319540.9" 1.05853282239382 "5'UTR"
"6558" "ENST00000319550.9" 0.589634042735043 "5'UTR"
"6559" "ENST00000319555.8" 1.49045140575673 "5'UTR"
"6560" "ENST00000319560.7" 0.622685660282954 "5'UTR"
"6561" "ENST00000319562.11" 0.995613131270206 "5'UTR"
"6562" "ENST00000319580.13" 1.11801854022989 "5'UTR"
"6563" "ENST00000319595.7" 0.583145819887466 "5'UTR"
"6564" "ENST00000319636.10" 0.460734476190476 "5'UTR"
"6565" "ENST00000319653.14" 1.40708199559471 "5'UTR"
"6566" "ENST00000319669.5" 1.34978326991655 "5'UTR"
"6567" "ENST00000319675.5" 0.612113 "5'UTR"
"6568" "ENST00000319694.3" 0.839476730029 "5'UTR"
"6569" "ENST00000319715.10" 1.833429133836 "5'UTR"
"6570" "ENST00000319725.10" 2.09103544551282 "5'UTR"
"6571" "ENST00000319760.8" 0.160000169811321 "5'UTR"
"6572" "ENST00000319769.10" 1.49960363726258 "5'UTR"
"6573" "ENST00000319778.11" 1.99038151989026 "5'UTR"
"6574" "ENST00000319856.5" 0.477767352941177 "5'UTR"
"6575" "ENST00000319863.13" 0.595190133333333 "5'UTR"
"6576" "ENST00000319928.9" 1.02314267052805 "5'UTR"
"6577" "ENST00000319933.7" 1.54304565629502 "5'UTR"
"6578" "ENST00000319942.8" 0.940556479166668 "5'UTR"
"6579" "ENST00000319974.6" 0.931635458904109 "5'UTR"
"6580" "ENST00000320005.6" 1.20237728571429 "5'UTR"
"6581" "ENST00000320027.10" 0.717916024844721 "5'UTR"
"6582" "ENST00000320031.13" 1.16407156767677 "5'UTR"
"6583" "ENST00000320033.5" 0.78960246367345 "5'UTR"
"6584" "ENST00000320078.12" 0.299105051546392 "5'UTR"
"6585" "ENST00000320081.10" 1.64513608220452 "5'UTR"
"6586" "ENST00000320095.12" 0.961336037037037 "5'UTR"
"6587" "ENST00000320152.11" 1.80027630107527 "5'UTR"
"6588" "ENST00000320172.11" 1.68623923592118 "5'UTR"
"6589" "ENST00000320185.7" 1.19169243925234 "5'UTR"
"6590" "ENST00000320201.10" 1.08297928654798 "5'UTR"
"6591" "ENST00000320211.10" 0.83224503058104 "5'UTR"
"6592" "ENST00000320225.10" 1.64416387482194 "5'UTR"
"6593" "ENST00000320238.3" 1.74557825138816 "5'UTR"
"6594" "ENST00000320241.5" 1.2476954152381 "5'UTR"
"6595" "ENST00000320246.10" 1.53804947453645 "5'UTR"
"6596" "ENST00000320248.4" 0.601865523037749 "5'UTR"
"6597" "ENST00000320254.5" 0.388477 "5'UTR"
"6598" "ENST00000320256.6" 1.00078019145299 "5'UTR"
"6599" "ENST00000320270.4" 0.668594194915254 "5'UTR"
"6600" "ENST00000320285.9" 0.907201417512383 "5'UTR"
"6601" "ENST00000320316.8" 1.80095481086142 "5'UTR"
"6602" "ENST00000320330.8" 0.710107543672014 "5'UTR"
"6603" "ENST00000320334.5" 0.760197015503876 "5'UTR"
